index,noise_k,label,pred_origin,pred_my,pred_random,pred_lz,is_equal_my,is_equal_random,is_equal_lz
27-13,5,lawn_mower,thresher,thresher,thresher,thresher,True,True,True
27-14,5,mushroom,golf_ball,croquet_ball,croquet_ball,croquet_ball,False,False,False
27-15,5,mushroom,langur,langur,langur,langur,True,True,True
27-16,5,baby,spatula,spatula,spatula,spatula,True,True,True
27-17,5,possum,patas,orangutan,orangutan,orangutan,False,False,False
27-18,5,plain,hartebeest,hartebeest,hartebeest,hartebeest,True,True,True
27-19,5,shark,grey_whale,grey_whale,grey_whale,grey_whale,True,True,True
28-0,5,orange,spaghetti_squash,spaghetti_squash,spaghetti_squash,spaghetti_squash,True,True,True
28-1,5,rose,yellow_lady's_slipper,yellow_lady's_slipper,yellow_lady's_slipper,yellow_lady's_slipper,True,True,True
28-2,5,lawn_mower,punching_bag,punching_bag,punching_bag,punching_bag,True,True,True
28-3,5,porcupine,sloth_bear,sloth_bear,sloth_bear,sloth_bear,True,True,True
28-4,5,tiger,Brabancon_griffon,Brabancon_griffon,Brabancon_griffon,Brabancon_griffon,True,True,True
28-5,5,shrew,fox_squirrel,fox_squirrel,fox_squirrel,fox_squirrel,True,True,True
28-6,5,streetcar,moving_van,moving_van,passenger_car,moving_van,True,False,True
28-7,5,turtle,platypus,platypus,platypus,platypus,True,True,True
28-8,5,turtle,platypus,platypus,platypus,platypus,True,True,True
28-9,5,clock,analog_clock,analog_clock,analog_clock,analog_clock,True,True,True
28-10,5,dolphin,dugong,dugong,dugong,dugong,True,True,True
28-11,5,raccoon,meerkat,meerkat,meerkat,meerkat,True,True,True
28-12,5,mushroom,bolete,bolete,bolete,bolete,True,True,True
28-13,5,bus,moving_van,moving_van,moving_van,moving_van,True,True,True
28-14,5,bowl,face_powder,face_powder,face_powder,face_powder,True,True,True
28-15,5,dolphin,dugong,dugong,dugong,killer_whale,True,True,False
28-16,5,lobster,chain_saw,chain_saw,chain_saw,chain_saw,True,True,True
28-17,5,tank,thresher,thresher,thresher,thresher,True,True,True
28-18,5,skyscraper,Windsor_tie,Windsor_tie,Windsor_tie,Windsor_tie,True,True,True
28-19,5,table,pedestal,pedestal,pedestal,pedestal,True,True,True
29-0,5,motorcycle,thresher,thresher,thresher,thresher,True,True,True
29-1,5,rose,nipple,nipple,nipple,nipple,True,True,True
29-2,5,boy,milk_can,milk_can,milk_can,milk_can,True,True,True
29-3,5,bus,moving_van,moving_van,moving_van,moving_van,True,True,True
29-4,5,seal,langur,langur,langur,langur,True,True,True
29-5,5,couch,shoji,shoji,shoji,shoji,True,True,True
29-6,5,bus,moving_van,moving_van,moving_van,moving_van,True,True,True
29-7,5,crocodile,toy_terrier,toy_terrier,EntleBucher,toy_terrier,True,False,True
29-8,5,bus,moving_van,moving_van,moving_van,moving_van,True,True,True
29-9,5,clock,stopwatch,stopwatch,stopwatch,stopwatch,True,True,True
29-10,5,raccoon,Persian_cat,Persian_cat,Persian_cat,Persian_cat,True,True,True
29-11,5,pear,Granny_Smith,Granny_Smith,Granny_Smith,Granny_Smith,True,True,True
29-12,5,otter,patas,patas,patas,patas,True,True,True
29-13,5,bicycle,hourglass,hourglass,hourglass,hourglass,True,True,True
29-14,5,bed,china_cabinet,shoji,shoji,shoji,False,False,False
29-15,5,train,moving_van,moving_van,moving_van,moving_van,True,True,True
29-16,5,bottle,whiskey_jug,whiskey_jug,whiskey_jug,whiskey_jug,True,True,True
29-17,5,chimpanzee,clog,black-and-tan_coonhound,black-and-tan_coonhound,black-and-tan_coonhound,False,False,False
29-18,5,bed,studio_couch,studio_couch,studio_couch,chiffonier,True,True,False
29-19,5,turtle,platypus,platypus,platypus,platypus,True,True,True
30-0,5,mouse,fox_squirrel,fox_squirrel,fox_squirrel,fox_squirrel,True,True,True
30-1,5,oak_tree,Irish_water_spaniel,Irish_water_spaniel,Irish_water_spaniel,Irish_water_spaniel,True,True,True
30-2,5,spider,barn_spider,barn_spider,barn_spider,barn_spider,True,True,True
30-3,5,can,lotion,lotion,lotion,lotion,True,True,True
30-4,5,sunflower,daisy,daisy,daisy,daisy,True,True,True
30-5,5,beetle,ant,ant,ant,ant,True,True,True
30-6,5,beetle,maraca,maraca,maraca,maraca,True,True,True
30-7,5,maple_tree,worm_fence,worm_fence,worm_fence,worm_fence,True,True,True
30-8,5,aquarium_fish,rock_beauty,rock_beauty,rock_beauty,rock_beauty,True,True,True
30-9,5,camel,Indian_elephant,Indian_elephant,Indian_elephant,Indian_elephant,True,True,True
30-10,5,forest,fox_squirrel,fox_squirrel,fox_squirrel,fox_squirrel,True,True,True
30-11,5,baby,hartebeest,hartebeest,hartebeest,hartebeest,True,True,True
30-12,5,sweet_pepper,milk_can,milk_can,milk_can,bell_pepper,True,True,False
30-13,5,turtle,leopard,leopard,leopard,leopard,True,True,True
30-14,5,rose,lipstick,lipstick,lipstick,lipstick,True,True,True
30-15,5,keyboard,space_bar,space_bar,space_bar,space_bar,True,True,True
30-16,5,fox,kit_fox,kit_fox,kit_fox,kit_fox,True,True,True
30-17,5,train,moving_van,moving_van,moving_van,moving_van,True,True,True
30-18,5,whale,killer_whale,killer_whale,killer_whale,killer_whale,True,True,True
30-19,5,plain,sandbar,sandbar,sandbar,sandbar,True,True,True
31-0,5,sea,slide_rule,slide_rule,slide_rule,slide_rule,True,True,True
31-1,5,lizard,frilled_lizard,frilled_lizard,frilled_lizard,frilled_lizard,True,True,True
31-2,5,caterpillar,vine_snake,African_chameleon,African_chameleon,African_chameleon,False,False,False
31-3,5,rocket,pirate,pirate,pirate,pirate,True,True,True
31-4,5,house,mobile_home,mobile_home,mobile_home,mobile_home,True,True,True
31-5,5,apple,punching_bag,maraca,maraca,maraca,False,False,False
31-6,5,wolf,groenendael,groenendael,groenendael,groenendael,True,True,True
31-7,5,poppy,chain_saw,chain_saw,chain_saw,chain_saw,True,True,True
31-8,5,dinosaur,triceratops,fox_squirrel,fox_squirrel,limpkin,False,False,False
31-9,5,beaver,siamang,siamang,siamang,siamang,True,True,True
31-10,5,baby,nipple,nipple,nipple,nipple,True,True,True
31-11,5,streetcar,passenger_car,passenger_car,passenger_car,passenger_car,True,True,True
31-12,5,tractor,thresher,thresher,thresher,thresher,True,True,True
31-13,5,mountain,grey_whale,grey_whale,grey_whale,grey_whale,True,True,True
31-14,5,lobster,coyote,electric_ray,coyote,electric_ray,False,True,False
31-15,5,porcupine,polecat,polecat,polecat,polecat,True,True,True
31-16,5,shrew,fox_squirrel,fox_squirrel,fox_squirrel,fox_squirrel,True,True,True
31-17,5,shrew,lion,lion,lion,lion,True,True,True
31-18,5,train,sunscreen,sunscreen,cassette_player,sunscreen,True,False,True
31-19,5,mountain,hartebeest,hartebeest,hartebeest,ice_bear,True,True,False
32-0,5,elephant,bulletproof_vest,milk_can,milk_can,milk_can,False,False,False
32-1,5,flatfish,nematode,nematode,nematode,nematode,True,True,True
32-2,5,mouse,hare,hare,polecat,hare,True,False,True
32-3,5,tulip,bell_pepper,bell_pepper,bell_pepper,bell_pepper,True,True,True
32-4,5,tulip,strawberry,Windsor_tie,Windsor_tie,Windsor_tie,False,False,False
32-5,5,tractor,thresher,thresher,moving_van,thresher,True,False,True
32-6,5,palm_tree,sloth_bear,milk_can,milk_can,milk_can,False,False,False
32-7,5,girl,face_powder,face_powder,face_powder,Windsor_tie,True,True,False
32-8,5,raccoon,polecat,polecat,polecat,polecat,True,True,True
32-9,5,seal,weasel,weasel,weasel,weasel,True,True,True
32-10,5,crocodile,sloth_bear,sloth_bear,sloth_bear,polecat,True,True,False
32-11,5,mountain,grey_whale,grey_whale,grey_whale,grey_whale,True,True,True
32-12,5,leopard,otterhound,otterhound,otterhound,otterhound,True,True,True
32-13,5,lion,lion,lion,lion,lion,True,True,True
32-14,5,telephone,espresso_maker,espresso_maker,espresso_maker,espresso_maker,True,True,True
32-15,5,raccoon,patas,patas,patas,patas,True,True,True
32-16,5,lizard,nematode,nematode,nematode,nematode,True,True,True
32-17,5,forest,sorrel,sorrel,sorrel,sorrel,True,True,True
32-18,5,tiger,tiger,tiger,tiger,tiger,True,True,True
32-19,5,whale,dugong,dugong,dugong,dugong,True,True,True
33-0,5,plate,maraca,maraca,maraca,maraca,True,True,True
33-1,5,otter,Brabancon_griffon,Brabancon_griffon,Brabancon_griffon,Brabancon_griffon,True,True,True
33-2,5,castle,hair_spray,hair_spray,hair_spray,hair_spray,True,True,True
33-3,5,rocket,oboe,oboe,oboe,oboe,True,True,True
33-4,5,bus,moving_van,moving_van,moving_van,moving_van,True,True,True
33-5,5,possum,abaya,abaya,abaya,abaya,True,True,True
33-6,5,lizard,platypus,platypus,platypus,whiskey_jug,True,True,False
33-7,5,man,Windsor_tie,Windsor_tie,Windsor_tie,Windsor_tie,True,True,True
33-8,5,porcupine,langur,three-toed_sloth,three-toed_sloth,langur,False,False,True
33-9,5,motorcycle,milk_can,milk_can,milk_can,milk_can,True,True,True
33-10,5,plate,plate_rack,plate_rack,plate_rack,plate_rack,True,True,True
33-11,5,turtle,dugong,dugong,dugong,dugong,True,True,True
33-12,5,rabbit,axolotl,axolotl,axolotl,axolotl,True,True,True
33-13,5,fox,patas,patas,patas,patas,True,True,True
33-14,5,crocodile,Indian_elephant,Indian_elephant,Indian_elephant,Indian_elephant,True,True,True
33-15,5,castle,triceratops,triceratops,triceratops,triceratops,True,True,True
33-16,5,streetcar,moving_van,moving_van,moving_van,moving_van,True,True,True
33-17,5,crocodile,sloth_bear,sloth_bear,sloth_bear,sloth_bear,True,True,True
33-18,5,palm_tree,colobus,affenpinscher,affenpinscher,affenpinscher,False,False,False
33-19,5,man,Windsor_tie,Windsor_tie,Windsor_tie,Windsor_tie,True,True,True
34-0,5,aquarium_fish,dugong,dugong,dugong,dugong,True,True,True
34-1,5,plain,sandbar,sandbar,sandbar,sandbar,True,True,True
34-2,5,butterfly,yellow_lady's_slipper,yellow_lady's_slipper,yellow_lady's_slipper,yellow_lady's_slipper,True,True,True
34-3,5,mouse,fox_squirrel,fox_squirrel,fox_squirrel,fox_squirrel,True,True,True
34-4,5,bottle,cleaver,cleaver,cleaver,cleaver,True,True,True
34-5,5,woman,Windsor_tie,Windsor_tie,Windsor_tie,Windsor_tie,True,True,True
34-6,5,mushroom,mushroom,mushroom,mushroom,mushroom,True,True,True
34-7,5,mushroom,gyromitra,gyromitra,gyromitra,gyromitra,True,True,True
34-8,5,whale,killer_whale,killer_whale,killer_whale,killer_whale,True,True,True
34-9,5,girl,Tibetan_mastiff,Tibetan_mastiff,Tibetan_mastiff,Tibetan_mastiff,True,True,True
34-10,5,tractor,thresher,thresher,thresher,thresher,True,True,True
34-11,5,sunflower,lesser_panda,lesser_panda,lesser_panda,lesser_panda,True,True,True
34-12,5,bottle,whiskey_jug,whiskey_jug,whiskey_jug,whiskey_jug,True,True,True
34-13,5,baby,Windsor_tie,Windsor_tie,Windsor_tie,Windsor_tie,True,True,True
34-14,5,pickup_truck,chain_saw,chain_saw,chain_saw,chain_saw,True,True,True
34-15,5,dinosaur,Indian_elephant,Indian_elephant,Indian_elephant,Indian_elephant,True,True,True
34-16,5,orange,ping-pong_ball,ping-pong_ball,ping-pong_ball,ping-pong_ball,True,True,True
34-17,5,worm,nematode,nematode,nematode,nematode,True,True,True
34-18,5,bed,shoji,shoji,shoji,shoji,True,True,True
34-19,5,bridge,steel_arch_bridge,steel_arch_bridge,steel_arch_bridge,steel_arch_bridge,True,True,True
35-0,5,boy,Windsor_tie,Windsor_tie,Windsor_tie,Windsor_tie,True,True,True
35-1,5,rocket,projectile,projectile,projectile,projectile,True,True,True
35-2,5,orange,corn,corn,corn,corn,True,True,True
35-3,5,worm,nematode,nematode,nematode,nematode,True,True,True
35-4,5,spider,barn_spider,barn_spider,barn_spider,barn_spider,True,True,True
35-5,5,clock,barometer,barometer,barometer,barometer,True,True,True
35-6,5,beetle,tick,tick,tick,tick,True,True,True
35-7,5,pine_tree,planetarium,planetarium,planetarium,planetarium,True,True,True
35-8,5,castle,monastery,monastery,monastery,monastery,True,True,True
35-9,5,girl,Windsor_tie,Windsor_tie,Windsor_tie,Windsor_tie,True,True,True
35-10,5,motorcycle,muzzle,muzzle,muzzle,muzzle,True,True,True
35-11,5,butterfly,ant,ant,ant,ant,True,True,True
35-12,5,house,moving_van,moving_van,bulletproof_vest,moving_van,True,False,True
35-13,5,bicycle,plate_rack,plate_rack,plate_rack,plate_rack,True,True,True
35-14,5,butterfly,goldfish,goldfish,goldfish,goldfish,True,True,True
35-15,5,pickup_truck,moving_van,moving_van,moving_van,moving_van,True,True,True
35-16,5,lizard,frilled_lizard,frilled_lizard,frilled_lizard,frilled_lizard,True,True,True
35-17,5,caterpillar,pedestal,pedestal,pedestal,pedestal,True,True,True
35-18,5,turtle,sloth_bear,sloth_bear,sloth_bear,sloth_bear,True,True,True
35-19,5,wardrobe,chiffonier,chiffonier,chiffonier,chiffonier,True,True,True
36-0,5,bottle,whiskey_jug,whiskey_jug,whiskey_jug,whiskey_jug,True,True,True
36-1,5,raccoon,polecat,polecat,polecat,polecat,True,True,True
36-2,5,sunflower,daisy,daisy,daisy,daisy,True,True,True
36-3,5,bottle,whiskey_jug,whiskey_jug,whiskey_jug,whiskey_jug,True,True,True
36-4,5,flatfish,gong,fire_screen,gong,gong,False,True,True
36-5,5,forest,prayer_rug,prayer_rug,prayer_rug,prayer_rug,True,True,True
36-6,5,worm,nematode,nematode,nematode,nematode,True,True,True
36-7,5,lion,patas,wire-haired_fox_terrier,wire-haired_fox_terrier,wire-haired_fox_terrier,False,False,False
36-8,5,trout,frying_pan,frying_pan,frying_pan,frying_pan,True,True,True
36-9,5,raccoon,brown_bear,brown_bear,brown_bear,brown_bear,True,True,True
36-10,5,lizard,Kerry_blue_terrier,Kerry_blue_terrier,Kerry_blue_terrier,Kerry_blue_terrier,True,True,True
36-11,5,skyscraper,yawl,planetarium,yawl,planetarium,False,True,False
36-12,5,boy,magnetic_compass,gong,gong,magnetic_compass,False,False,True
36-13,5,road,bolo_tie,bulletproof_vest,milk_can,bulletproof_vest,False,False,False
36-14,5,rocket,projectile,projectile,projectile,projectile,True,True,True
36-15,5,bottle,hair_spray,hair_spray,hair_spray,hair_spray,True,True,True
36-16,5,train,worm_fence,worm_fence,worm_fence,worm_fence,True,True,True
36-17,5,bed,wire-haired_fox_terrier,wire-haired_fox_terrier,wire-haired_fox_terrier,wire-haired_fox_terrier,True,True,True
36-18,5,leopard,lion,lion,lion,lion,True,True,True
36-19,5,dolphin,dugong,dugong,dugong,dugong,True,True,True
37-0,5,girl,abaya,abaya,abaya,abaya,True,True,True
37-1,5,dinosaur,dugong,dugong,dugong,dugong,True,True,True
37-2,5,rabbit,hare,hare,hare,hare,True,True,True
37-3,5,bear,American_black_bear,sloth_bear,sloth_bear,sloth_bear,False,False,False
37-4,5,lawn_mower,chain_saw,chain_saw,chain_saw,chain_saw,True,True,True
37-5,5,mountain,hartebeest,hartebeest,hartebeest,hartebeest,True,True,True
37-6,5,mouse,whiskey_jug,whiskey_jug,whiskey_jug,whiskey_jug,True,True,True
37-7,5,tiger,tiger,tiger,tiger,tiger,True,True,True
37-8,5,trout,ocarina,ocarina,ocarina,ocarina,True,True,True
37-9,5,orchid,eggnog,eggnog,eggnog,eggnog,True,True,True
37-10,5,kangaroo,Indian_elephant,Indian_elephant,Indian_elephant,Indian_elephant,True,True,True
37-11,5,snail,Irish_water_spaniel,Irish_water_spaniel,Irish_water_spaniel,Irish_water_spaniel,True,True,True
37-12,5,cloud,grey_whale,grey_whale,grey_whale,grey_whale,True,True,True
37-13,5,skyscraper,velvet,velvet,velvet,velvet,True,True,True
37-14,5,rose,velvet,velvet,velvet,velvet,True,True,True
37-15,5,clock,barometer,barometer,barometer,barometer,True,True,True
37-16,5,crab,isopod,isopod,isopod,isopod,True,True,True
37-17,5,bee,hot_pot,hot_pot,hot_pot,hot_pot,True,True,True
37-18,5,orchid,daisy,daisy,daisy,daisy,True,True,True
37-19,5,rocket,yawl,yawl,yawl,yawl,True,True,True
38-0,5,kangaroo,red-breasted_merganser,coyote,coyote,coyote,False,False,False
38-1,5,seal,langur,langur,langur,langur,True,True,True
38-2,5,tulip,daisy,daisy,daisy,daisy,True,True,True
38-3,5,bed,Sealyham_terrier,Sealyham_terrier,Sealyham_terrier,Sealyham_terrier,True,True,True
38-4,5,dinosaur,triceratops,triceratops,triceratops,triceratops,True,True,True
38-5,5,wardrobe,pedestal,pedestal,pedestal,pedestal,True,True,True
38-6,5,trout,triceratops,gong,triceratops,cradle,False,True,False
38-7,5,lobster,rotisserie,rotisserie,isopod,rotisserie,True,False,True
38-8,5,motorcycle,packet,packet,packet,packet,True,True,True
38-9,5,lizard,tobacco_shop,tobacco_shop,rock_python,tobacco_shop,True,False,True
38-10,5,trout,ocarina,ocarina,ocarina,ocarina,True,True,True
38-11,5,plate,plate_rack,plate_rack,plate_rack,plate_rack,True,True,True
38-12,5,aquarium_fish,marmoset,marmoset,marmoset,marmoset,True,True,True
38-13,5,squirrel,fox_squirrel,German_short-haired_pointer,German_short-haired_pointer,fox_squirrel,False,False,True
38-14,5,girl,macaque,macaque,macaque,macaque,True,True,True
38-15,5,baby,nipple,nipple,nipple,nipple,True,True,True
38-16,5,possum,fox_squirrel,fox_squirrel,fox_squirrel,fox_squirrel,True,True,True
38-17,5,poppy,strawberry,strawberry,strawberry,strawberry,True,True,True
38-18,5,tiger,tiger,tiger,tiger,tiger,True,True,True
38-19,5,caterpillar,hourglass,hourglass,book_jacket,milk_can,True,False,False
39-0,5,cattle,curly-coated_retriever,schipperke,black-and-tan_coonhound,curly-coated_retriever,False,False,True
39-1,5,lion,lion,lion,lion,lion,True,True,True
39-2,5,lamp,candle,candle,candle,candle,True,True,True
39-3,5,kangaroo,sorrel,sorrel,sorrel,sorrel,True,True,True
39-4,5,leopard,tiger,kit_fox,kit_fox,kit_fox,False,False,False
39-5,5,snail,earthstar,earthstar,earthstar,earthstar,True,True,True
39-6,5,chair,barber_chair,barber_chair,barber_chair,barber_chair,True,True,True
39-7,5,chair,plate_rack,plate_rack,plate_rack,plate_rack,True,True,True
39-8,5,couch,rotisserie,barrel,rotisserie,barrel,False,True,False
39-9,5,cup,eggnog,eggnog,eggnog,eggnog,True,True,True
39-10,5,mushroom,earthstar,earthstar,earthstar,earthstar,True,True,True
39-11,5,chair,espresso_maker,espresso_maker,espresso_maker,espresso_maker,True,True,True
39-12,5,whale,grey_whale,grey_whale,grey_whale,grey_whale,True,True,True
39-13,5,bed,china_cabinet,china_cabinet,china_cabinet,china_cabinet,True,True,True
39-14,5,lobster,rotisserie,rotisserie,rotisserie,rotisserie,True,True,True
39-15,5,snail,gong,gong,gong,gong,True,True,True
39-16,5,can,barrel,barrel,barrel,barrel,True,True,True
39-17,5,orange,orange,croquet_ball,orange,croquet_ball,False,True,False
39-18,5,boy,panpipe,panpipe,panpipe,Windsor_tie,True,True,False
39-19,5,wolf,timber_wolf,timber_wolf,timber_wolf,timber_wolf,True,True,True
40-0,5,hamster,lion,lion,lion,lion,True,True,True
40-1,5,poppy,daisy,daisy,daisy,daisy,True,True,True
40-2,5,bowl,pedestal,pedestal,pedestal,pedestal,True,True,True
40-3,5,dolphin,dugong,dugong,dugong,dugong,True,True,True
40-4,5,cattle,ox,ox,ox,ox,True,True,True
40-5,5,dinosaur,red_fox,red_fox,red_fox,red_fox,True,True,True
40-6,5,keyboard,computer_keyboard,computer_keyboard,computer_keyboard,computer_keyboard,True,True,True
40-7,5,worm,nematode,nematode,nematode,nematode,True,True,True
40-8,5,orchid,Sealyham_terrier,Sealyham_terrier,Sealyham_terrier,Sealyham_terrier,True,True,True
40-9,5,lamp,table_lamp,table_lamp,table_lamp,table_lamp,True,True,True
40-10,5,ray,polecat,polecat,polecat,electric_ray,True,True,False
40-11,5,orchid,daisy,daisy,daisy,daisy,True,True,True
40-12,5,chair,folding_chair,folding_chair,folding_chair,folding_chair,True,True,True
40-13,5,shark,dugong,dugong,dugong,dugong,True,True,True
40-14,5,table,shoji,shoji,shoji,shoji,True,True,True
40-15,5,boy,panpipe,panpipe,panpipe,panpipe,True,True,True
40-16,5,skunk,worm_fence,worm_fence,worm_fence,worm_fence,True,True,True
40-17,5,girl,maraca,maraca,maraca,maraca,True,True,True
40-18,5,leopard,otterhound,triceratops,German_short-haired_pointer,triceratops,False,False,False
40-19,5,elephant,Indian_elephant,Indian_elephant,Indian_elephant,Indian_elephant,True,True,True
41-0,5,bottle,whiskey_jug,whiskey_jug,whiskey_jug,whiskey_jug,True,True,True
41-1,5,girl,panpipe,panpipe,panpipe,panpipe,True,True,True
